customer_id,account_id,tenure_months,monthly_charges,paperless_billing,payment_method,contract_proxy,internet_service,has_5g_home_internet,lines_on_account,device_payment_plan,device_term_months,device_months_remaining,device_monthly_payment,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,churn_risk_score,trust_baseline,patience,is_churned,repeat_contacts_30d,last_call_day_index
C0002708,A0002708,1,47.89,Yes,Electronic check,Two year,5G Home Internet,1,4,Yes,24,20,15.0,No,Yes,No,No,Yes,0.354271,81.025141,0.356513,1,0,-1
C0002709,A0002709,4,38.27,No,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,36,22,10.0,Yes,No,Yes,No,No,0.292536,80.677073,0.608752,0,0,-1
C0002710,A0002710,27,44.34,Yes,Bank transfer (automatic),Month-to-month,No,0,0,Yes,30,10,14.5,No,No,No,Yes,Yes,0.294048,58.638249,0.750073,0,0,-1
C0002711,A0002711,67,62.87,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,Yes,Yes,0.201902,54.486168,0.441698,1,0,-1
C0002712,A0002712,2,114.9,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,36,31,25.58,Yes,Yes,Yes,No,No,0.308142,70.933864,0.230603,0,0,-1
C0002713,A0002713,7,23.89,Yes,Bank transfer (automatic),Month-to-month,No,0,3,Yes,36,27,10.0,No,Yes,No,No,No,0.235276,75.825124,0.959549,0,0,-1
C0002714,A0002714,6,49.15,Yes,Credit card (automatic),Two year,5G Home Internet,1,3,Yes,36,21,16.47,No,No,No,No,No,0.320546,80.294546,0.62117,1,0,-1
C0002715,A0002715,49,74.24,Yes,Mailed check,Month-to-month,5G Home Internet,1,1,Yes,30,7,19.32,Yes,No,Yes,Yes,Yes,0.25695,88.576403,0.44591,1,0,-1
C0002716,A0002716,3,69.7,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,Yes,Yes,0.197304,73.184849,0.724692,0,0,-1
C0002717,A0002717,18,78.03,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,No,Yes,0.249622,74.731041,0.371744,1,0,-1
C0002718,A0002718,68,77.56,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,36,17,21.49,No,Yes,Yes,Yes,No,0.22095,98.0,0.735759,0,0,-1
C0002719,A0002719,4,50.06,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,11,10.0,Yes,No,No,No,No,0.232781,76.151385,0.200252,0,0,-1
C0002720,A0002720,26,79.22,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,No,No,0.261478,65.467493,0.470457,0,0,-1
C0002721,A0002721,15,45.84,Yes,Electronic check,Two year,No,0,2,Yes,24,13,12.54,No,No,Yes,Yes,No,0.266457,80.769378,0.449044,0,0,-1
C0002722,A0002722,37,64.68,Yes,Electronic check,Two year,No,0,1,Yes,24,8,15.46,No,No,No,No,Yes,0.133078,66.621989,0.533858,1,0,-1
C0002723,A0002723,12,33.4,Yes,Electronic check,Two year,No,0,1,Yes,30,20,10.0,No,No,Yes,No,Yes,0.382513,66.750218,0.814966,0,0,-1
C0002724,A0002724,23,71.46,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,0,Yes,36,13,19.98,No,No,No,No,No,0.225039,59.691869,0.242518,1,0,-1
C0002725,A0002725,1,105.02,No,Electronic check,Month-to-month,No,0,2,Yes,24,11,42.01,Yes,No,Yes,No,No,0.413711,75.97147,0.565615,1,0,-1
C0002726,A0002726,37,67.42,No,Credit card (automatic),Month-to-month,No,0,3,Yes,36,22,10.0,No,Yes,No,Yes,Yes,0.314551,89.271027,0.242625,0,0,-1
C0002727,A0002727,46,44.66,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,0,Yes,30,14,11.93,No,No,Yes,No,Yes,0.168223,78.000072,0.473988,0,0,-1
C0002728,A0002728,7,104.74,No,Bank transfer (automatic),Month-to-month,No,0,0,Yes,24,14,22.14,No,No,No,No,No,0.190406,80.877221,0.179058,0,0,-1
C0002729,A0002729,17,47.35,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.298999,81.341287,0.254405,0,0,-1
C0002730,A0002730,55,98.48,No,Electronic check,Month-to-month,No,0,3,No,0,0,0.0,Yes,No,Yes,Yes,No,0.181837,90.156475,0.27862,0,0,-1
C0002731,A0002731,11,36.7,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,3,Yes,36,24,10.0,Yes,No,No,Yes,No,0.367601,63.465054,0.31091,0,0,-1
C0002732,A0002732,1,90.25,Yes,Mailed check,One year,No,0,3,Yes,36,14,28.53,No,No,No,No,No,0.321422,65.176857,0.225817,0,0,-1
C0002733,A0002733,26,49.56,No,Bank transfer (automatic),Two year,No,0,3,Yes,24,14,10.0,No,No,No,Yes,Yes,0.474189,76.822116,0.458567,0,0,-1
C0002734,A0002734,10,40.63,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,20,10.0,Yes,Yes,No,Yes,Yes,0.313862,72.607022,0.75374,1,0,-1
C0002735,A0002735,9,109.25,Yes,Credit card (automatic),Two year,No,0,1,Yes,24,23,29.37,No,No,No,No,No,0.186232,63.120988,0.165925,0,0,-1
C0002736,A0002736,23,72.48,No,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,24,9,10.0,Yes,Yes,No,No,Yes,0.335975,75.062297,0.138405,1,0,-1
C0002737,A0002737,3,55.57,Yes,Electronic check,Month-to-month,No,0,2,Yes,36,15,17.02,No,No,Yes,No,No,0.278829,47.165228,0.403798,1,0,-1
C0002738,A0002738,23,27.12,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.273101,84.467718,0.372526,1,0,-1
C0002739,A0002739,40,38.39,No,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,36,20,10.35,No,Yes,No,No,Yes,0.315071,62.707527,0.375564,0,0,-1
C0002740,A0002740,32,56.8,No,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,No,No,No,0.193922,48.437087,0.642118,0,0,-1
C0002741,A0002741,10,61.64,Yes,Electronic check,Month-to-month,No,0,2,Yes,36,20,10.0,Yes,No,No,No,No,0.315414,84.62902,0.300966,1,0,-1
C0002742,A0002742,50,78.06,No,Credit card (automatic),Month-to-month,No,0,4,Yes,30,12,18.8,Yes,No,Yes,No,No,0.324502,73.670784,0.513344,0,0,-1
C0002743,A0002743,2,104.46,Yes,Electronic check,Month-to-month,No,0,3,Yes,24,11,28.14,No,No,No,No,Yes,0.29955,78.530929,0.892155,1,0,-1
C0002744,A0002744,42,98.47,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,4,No,0,0,0.0,No,No,Yes,No,No,0.096015,94.459741,0.633759,0,0,-1
C0002745,A0002745,22,112.61,Yes,Electronic check,Two year,5G Home Internet,1,5,Yes,36,24,11.27,Yes,No,Yes,No,No,0.279114,84.232053,0.304636,0,0,-1
C0002746,A0002746,36,68.24,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,Yes,Yes,No,No,0.142448,87.86822,0.227513,1,0,-1
C0002747,A0002747,10,48.73,Yes,Electronic check,Month-to-month,No,0,3,No,0,0,0.0,No,No,Yes,Yes,No,0.153066,76.970599,0.371753,0,0,-1
C0002748,A0002748,4,71.26,Yes,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,36,22,16.79,No,Yes,Yes,No,No,0.169193,98.0,0.640072,0,0,-1
C0002749,A0002749,16,56.88,Yes,Electronic check,Two year,5G Home Internet,1,1,Yes,24,15,12.89,No,No,No,No,No,0.25078,78.221081,0.510742,0,0,-1
C0002750,A0002750,4,56.74,Yes,Mailed check,Month-to-month,5G Home Internet,1,2,Yes,36,20,10.0,No,No,No,No,No,0.244815,55.919972,0.139804,0,0,-1
C0002751,A0002751,10,88.3,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,Yes,No,0.408205,53.597351,0.477845,1,0,-1
C0002752,A0002752,37,76.98,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,No,0.348799,82.767102,0.801626,0,0,-1
C0002753,A0002753,42,49.44,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,22,14.11,No,Yes,No,No,No,0.3811,61.726332,0.392837,0,0,-1
C0002754,A0002754,1,48.35,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,Yes,Yes,No,No,0.349324,74.622332,0.557778,1,0,-1
C0002755,A0002755,59,44.87,No,Bank transfer (automatic),Two year,No,0,1,Yes,24,15,10.0,Yes,No,No,No,No,0.163444,79.912127,0.361442,0,0,-1
C0002756,A0002756,45,76.56,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,14,26.73,No,No,No,Yes,No,0.204904,68.283435,0.348755,0,0,-1
C0002757,A0002757,50,52.4,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,Yes,24,17,15.87,Yes,No,Yes,Yes,No,0.031894,58.913838,0.626919,0,0,-1
C0002758,A0002758,27,88.62,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,10,15.99,No,No,Yes,No,No,0.269143,58.96958,0.384341,0,0,-1
C0002759,A0002759,28,73.25,No,Mailed check,Month-to-month,5G Home Internet,1,2,Yes,36,11,20.43,Yes,Yes,No,No,Yes,0.403371,68.584129,0.688696,0,0,-1
C0002760,A0002760,16,57.22,Yes,Bank transfer (automatic),Month-to-month,No,0,3,Yes,30,11,18.4,No,No,Yes,Yes,No,0.275346,78.172868,0.354076,0,0,-1
C0002761,A0002761,33,83.96,No,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,Yes,Yes,0.16829,57.474046,0.401025,0,0,-1
C0002762,A0002762,54,107.85,No,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,Yes,Yes,No,No,No,0.196458,97.384304,0.789919,0,0,-1
C0002763,A0002763,5,87.61,No,Mailed check,One year,No,0,2,Yes,36,30,17.04,No,No,Yes,Yes,No,0.31301,78.92365,0.69683,1,0,-1
C0002764,A0002764,8,61.52,No,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,24,10,10.0,No,Yes,Yes,No,No,0.226489,77.145388,0.759633,0,0,-1
C0002765,A0002765,5,46.68,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,No,No,0.355981,71.6472,0.690111,1,0,-1
C0002766,A0002766,61,75.24,Yes,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,30,8,23.53,Yes,No,Yes,Yes,No,0.343593,73.641962,0.896191,0,0,-1
C0002767,A0002767,13,85.07,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,0,Yes,30,9,17.8,No,Yes,No,No,No,0.247807,77.032308,0.223668,0,0,-1
C0002768,A0002768,27,116.22,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,0,Yes,30,11,31.96,No,No,No,No,No,0.169055,74.144372,0.519456,1,0,-1
C0002769,A0002769,55,59.11,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,30,7,13.57,No,No,No,No,Yes,0.320803,88.957784,0.573628,0,0,-1
C0002770,A0002770,61,64.48,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,13,16.28,Yes,No,No,No,No,0.210332,88.064459,0.308765,0,0,-1
C0002771,A0002771,6,48.19,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,36,22,11.45,No,No,No,No,Yes,0.315862,75.223932,0.84736,0,0,-1
C0002772,A0002772,39,22.63,Yes,Electronic check,One year,No,0,1,Yes,36,8,10.0,No,No,Yes,Yes,Yes,0.32592,64.030143,0.132572,0,0,-1
C0002773,A0002773,56,53.84,Yes,Bank transfer (automatic),One year,No,0,2,Yes,36,10,10.0,Yes,Yes,No,No,No,0.222568,61.807193,0.187706,0,0,-1
C0002774,A0002774,0,29.64,Yes,Credit card (automatic),Two year,5G Home Internet,1,0,Yes,36,32,10.0,Yes,No,Yes,Yes,No,0.413845,72.638723,0.514636,0,0,-1
C0002775,A0002775,41,71.77,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,Yes,0.246236,69.829156,0.214026,0,0,-1
C0002776,A0002776,12,55.57,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.357453,79.878122,0.680366,1,0,-1
C0002777,A0002777,27,75.52,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,30,12,11.55,Yes,No,No,No,No,0.342689,93.264036,0.32815,1,0,-1
C0002778,A0002778,12,70.32,No,Electronic check,Month-to-month,No,0,2,Yes,30,5,16.28,No,Yes,No,Yes,No,0.244277,76.566714,0.772375,0,0,-1
C0002779,A0002779,5,37.65,No,Bank transfer (automatic),Two year,5G Home Internet,1,3,Yes,36,19,10.0,No,Yes,Yes,No,Yes,0.16468,64.452397,0.59738,0,0,-1
C0002780,A0002780,9,78.64,Yes,Bank transfer (automatic),Month-to-month,No,0,3,Yes,36,25,20.27,No,Yes,Yes,No,Yes,0.272982,57.521641,0.624128,0,0,-1
C0002781,A0002781,1,52.61,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,No,No,0.342111,70.974856,0.423069,0,0,-1
C0002782,A0002782,8,20.77,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,Yes,No,No,Yes,0.252839,75.755587,0.952298,0,0,-1
C0002783,A0002783,31,115.52,Yes,Electronic check,Month-to-month,5G Home Internet,1,0,No,0,0,0.0,Yes,No,No,Yes,No,0.238894,60.889551,0.784448,0,0,-1
C0002784,A0002784,18,37.84,Yes,Bank transfer (automatic),One year,No,0,0,Yes,24,15,10.0,No,No,No,No,No,0.311628,72.508489,0.739371,0,0,-1
C0002785,A0002785,7,51.13,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,Yes,Yes,0.294612,87.649944,0.550913,0,0,-1
C0002786,A0002786,28,74.01,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,11,10.0,Yes,No,No,No,No,0.201974,67.225903,0.628763,1,0,-1
C0002787,A0002787,32,47.12,No,Credit card (automatic),Month-to-month,No,0,2,Yes,24,11,10.0,Yes,Yes,No,No,Yes,0.140588,70.532095,0.345163,0,0,-1
C0002788,A0002788,21,50.04,Yes,Bank transfer (automatic),One year,No,0,1,Yes,30,6,10.0,No,No,No,Yes,No,0.324058,82.042218,0.720321,1,0,-1
C0002789,A0002789,57,95.96,No,Bank transfer (automatic),Two year,No,0,3,Yes,36,4,16.77,No,No,No,Yes,No,0.201823,91.449849,0.182736,1,0,-1
C0002790,A0002790,15,77.52,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.226891,80.999838,0.971133,0,0,-1
C0002791,A0002791,43,62.3,No,Bank transfer (automatic),Two year,No,0,5,Yes,24,14,15.58,No,No,Yes,Yes,No,0.366313,55.205073,0.323501,0,0,-1
C0002792,A0002792,1,80.34,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,23,22.17,No,Yes,Yes,Yes,No,0.50797,89.942167,0.525595,0,0,-1
C0002793,A0002793,41,27.47,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,No,No,0.455404,64.627956,0.758857,0,0,-1
C0002794,A0002794,60,67.82,Yes,Electronic check,One year,No,0,1,Yes,36,10,12.53,No,No,No,No,No,0.272273,66.672293,0.669898,0,0,-1
C0002795,A0002795,50,55.47,No,Electronic check,Two year,No,0,1,Yes,36,20,11.56,Yes,Yes,Yes,Yes,Yes,0.404512,56.655178,0.745451,0,0,-1
C0002796,A0002796,31,20.17,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,36,23,10.0,No,No,Yes,No,No,0.144273,66.337555,0.488038,1,0,-1
C0002797,A0002797,34,115.28,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,36,13,14.51,No,Yes,Yes,No,No,0.247236,76.139172,0.524681,0,0,-1
C0002798,A0002798,12,90.73,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,30,16,17.48,No,No,Yes,No,No,0.23275,58.45104,0.931628,0,0,-1
C0002799,A0002799,30,53.96,Yes,Electronic check,One year,5G Home Internet,1,2,Yes,24,13,10.83,No,No,No,No,Yes,0.217131,70.360847,0.581324,0,0,-1
C0002800,A0002800,43,50.19,Yes,Credit card (automatic),Month-to-month,No,0,2,Yes,24,7,13.09,No,No,Yes,No,No,0.288327,53.523242,0.460437,0,0,-1
C0002801,A0002801,71,55.81,Yes,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,No,No,0.305182,79.280145,0.515001,0,0,-1
C0002802,A0002802,19,68.74,Yes,Electronic check,Month-to-month,No,0,1,Yes,24,10,11.72,No,Yes,No,No,No,0.237864,66.990509,0.769913,1,0,-1
C0002803,A0002803,1,46.92,No,Bank transfer (automatic),One year,5G Home Internet,1,0,Yes,36,34,11.55,Yes,No,Yes,Yes,No,0.285933,75.021698,0.456351,0,0,-1
C0002804,A0002804,25,112.73,Yes,Credit card (automatic),Month-to-month,No,0,0,No,0,0,0.0,Yes,No,Yes,Yes,No,0.187195,65.436711,0.891352,0,0,-1
C0002805,A0002805,7,48.89,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,Yes,Yes,Yes,No,0.019224,74.510134,0.209574,0,0,-1
C0002806,A0002806,2,46.07,Yes,Credit card (automatic),Two year,No,0,3,Yes,24,12,10.0,Yes,No,Yes,No,No,0.281815,62.627716,0.424955,0,0,-1
C0002807,A0002807,11,118.27,No,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,Yes,Yes,Yes,No,0.308515,58.705115,0.951598,0,0,-1
C0002808,A0002808,47,94.47,Yes,Mailed check,Two year,5G Home Internet,1,2,Yes,36,7,32.03,No,No,No,Yes,No,0.353699,73.43757,0.765473,0,0,-1
C0002809,A0002809,11,43.94,No,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,No,No,0.154549,87.49858,0.432304,0,0,-1
C0002810,A0002810,3,74.8,Yes,Electronic check,Month-to-month,5G Home Internet,1,3,Yes,36,22,16.03,No,No,Yes,Yes,No,0.14248,51.489107,0.851814,1,0,-1
C0002811,A0002811,8,85.05,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,30,24,19.39,No,No,No,No,Yes,0.081587,58.913188,0.979963,0,0,-1
C0002812,A0002812,55,68.63,No,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,Yes,No,No,0.302993,84.042996,0.690207,0,0,-1
C0002813,A0002813,24,64.35,No,Bank transfer (automatic),One year,5G Home Internet,1,2,Yes,24,11,12.65,No,No,No,No,No,0.202741,72.499746,0.712955,0,0,-1
C0002814,A0002814,3,62.27,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,30,13,24.91,No,No,Yes,Yes,No,0.210839,73.894287,0.601081,0,0,-1
C0002815,A0002815,2,107.98,No,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.323321,97.504532,0.507383,0,0,-1
C0002816,A0002816,28,71.1,Yes,Mailed check,Two year,5G Home Internet,1,1,Yes,24,9,10.0,Yes,No,Yes,Yes,No,0.398746,67.420682,0.427712,1,0,-1
C0002817,A0002817,11,46.04,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,27,10.0,No,No,Yes,No,No,0.223371,60.263157,0.827036,0,0,-1
C0002818,A0002818,34,61.5,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.347209,61.775696,0.497753,0,0,-1
C0002819,A0002819,15,84.99,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,36,24,21.69,No,No,No,No,No,0.314234,85.112219,0.418889,0,0,-1
C0002820,A0002820,54,64.91,No,Mailed check,Month-to-month,5G Home Internet,1,3,Yes,24,4,23.39,No,No,Yes,No,Yes,0.406554,50.91506,0.317774,0,0,-1
C0002821,A0002821,2,51.82,Yes,Electronic check,Month-to-month,No,0,4,Yes,24,21,12.76,No,Yes,No,No,No,0.303442,59.718259,0.843644,1,0,-1
C0002822,A0002822,27,65.64,No,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,Yes,No,No,0.209272,66.397427,0.619262,0,0,-1
C0002823,A0002823,0,50.68,Yes,Credit card (automatic),Two year,No,0,2,Yes,24,15,10.0,No,No,Yes,No,No,0.212215,53.315215,0.491914,0,0,-1
C0002824,A0002824,67,109.41,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,Yes,No,0.405475,60.873049,0.521952,0,0,-1
C0002825,A0002825,67,45.33,Yes,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,Yes,No,Yes,No,No,0.445418,85.654923,0.682748,0,0,-1
C0002826,A0002826,46,74.82,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,No,No,0.188812,59.787002,0.802344,0,0,-1
C0002827,A0002827,22,73.35,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,12,29.34,No,Yes,No,Yes,No,0.106299,49.530049,0.45379,0,0,-1
C0002828,A0002828,1,33.61,Yes,Credit card (automatic),Month-to-month,No,0,2,Yes,36,29,10.0,Yes,No,No,Yes,Yes,0.306754,71.510775,0.602681,0,0,-1
C0002829,A0002829,44,68.67,Yes,Electronic check,Month-to-month,No,0,0,No,0,0,0.0,Yes,Yes,No,Yes,No,0.160613,45.673071,0.645333,0,0,-1
C0002830,A0002830,37,26.33,Yes,Electronic check,One year,5G Home Internet,1,1,Yes,36,10,10.0,Yes,No,No,No,No,0.156322,86.996044,0.914747,0,0,-1
C0002831,A0002831,4,91.81,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,30,25,20.17,No,No,No,No,No,0.195487,65.371411,0.770681,0,0,-1
C0002832,A0002832,18,99.18,No,Credit card (automatic),Two year,No,0,1,Yes,24,17,22.16,No,No,No,No,No,0.217927,64.838421,0.497778,0,0,-1
C0002833,A0002833,12,28.68,Yes,Credit card (automatic),Two year,5G Home Internet,1,5,Yes,24,19,10.0,Yes,Yes,No,Yes,Yes,0.122275,69.817985,0.614002,0,0,-1
C0002834,A0002834,37,73.31,No,Electronic check,Two year,5G Home Internet,1,1,Yes,30,18,16.6,No,No,No,No,No,0.339559,80.78082,0.183604,1,0,-1
C0002835,A0002835,27,108.85,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,22,19.41,Yes,No,Yes,No,No,0.248229,65.270429,0.363217,0,0,-1
C0002836,A0002836,25,58.65,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,24,10.0,Yes,Yes,Yes,No,Yes,0.310884,43.205005,0.576749,1,0,-1
C0002837,A0002837,35,105.29,No,Electronic check,Two year,No,0,4,Yes,30,18,31.29,No,Yes,No,No,No,0.209007,61.11286,0.478019,1,0,-1
C0002838,A0002838,3,29.17,Yes,Credit card (automatic),Month-to-month,No,0,3,Yes,24,19,10.0,No,No,No,No,No,0.281505,79.441389,0.802842,1,0,-1
C0002839,A0002839,18,29.87,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,6,10.0,Yes,Yes,No,No,No,0.259036,57.092878,0.619628,0,0,-1
C0002840,A0002840,11,74.57,Yes,Credit card (automatic),Two year,No,0,0,Yes,24,16,17.25,Yes,No,No,No,Yes,0.315566,65.837877,0.371441,0,0,-1
C0002841,A0002841,42,54.43,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,11,21.17,Yes,Yes,Yes,Yes,No,0.167801,71.847192,0.923408,0,0,-1
C0002842,A0002842,16,94.79,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,Yes,No,0.349311,61.760071,0.941296,1,0,-1
C0002843,A0002843,23,74.66,Yes,Electronic check,One year,5G Home Internet,1,0,Yes,24,10,24.35,No,No,No,No,No,0.264773,76.107329,0.533714,0,0,-1
C0002844,A0002844,2,69.4,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,Yes,24,21,20.1,No,No,Yes,No,No,0.203795,63.099062,0.823461,0,0,-1
C0002845,A0002845,2,63.11,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,No,No,0.286846,91.254189,0.539168,0,0,-1
C0002846,A0002846,30,77.41,No,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,Yes,No,0.370782,83.870684,0.546689,0,0,-1
C0002847,A0002847,5,86.5,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,No,0,0,0.0,No,Yes,Yes,No,No,0.337022,70.868183,0.765397,0,0,-1
C0002848,A0002848,9,62.21,No,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,No,Yes,No,0.350495,90.025224,0.156727,0,0,-1
C0002849,A0002849,36,82.58,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,10,17.5,No,Yes,No,Yes,Yes,0.27509,74.947651,0.383692,0,0,-1
C0002850,A0002850,19,69.9,Yes,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,No,No,0.191444,75.542796,0.612973,0,0,-1
C0002851,A0002851,20,48.52,No,Electronic check,Two year,No,0,3,Yes,24,19,15.91,Yes,Yes,Yes,No,No,0.253637,78.637006,0.747385,1,0,-1
C0002852,A0002852,23,73.27,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,Yes,No,No,No,0.273708,74.701031,0.795991,0,0,-1
C0002853,A0002853,37,52.24,No,Electronic check,One year,No,0,2,Yes,36,17,10.0,Yes,No,No,Yes,No,0.364519,80.202435,0.901708,0,0,-1
C0002854,A0002854,2,42.15,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,24,19,13.74,No,No,No,Yes,No,0.197003,75.1344,0.748886,0,0,-1
C0002855,A0002855,47,45.93,Yes,Electronic check,Month-to-month,5G Home Internet,1,2,Yes,36,14,10.0,No,No,Yes,Yes,No,0.369008,76.011215,0.805739,1,0,-1
C0002856,A0002856,55,57.93,No,Electronic check,Two year,5G Home Internet,1,2,Yes,30,16,21.82,No,No,No,No,No,0.358693,93.221159,0.221934,0,0,-1
C0002857,A0002857,24,35.33,No,Electronic check,One year,No,0,3,Yes,36,9,10.19,No,Yes,No,No,Yes,0.388414,90.312024,0.56971,1,0,-1
C0002858,A0002858,12,97.41,No,Mailed check,Two year,No,0,2,Yes,30,13,10.0,No,Yes,No,No,Yes,0.340296,57.987498,0.391062,0,0,-1
C0002859,A0002859,45,80.44,No,Bank transfer (automatic),Month-to-month,No,0,5,Yes,36,11,21.96,Yes,Yes,Yes,Yes,Yes,0.26738,71.389887,0.821152,0,0,-1
C0002860,A0002860,18,58.24,No,Bank transfer (automatic),One year,No,0,3,Yes,36,13,10.83,Yes,Yes,No,No,No,0.219102,70.194606,0.765575,0,0,-1
C0002861,A0002861,18,117.22,Yes,Credit card (automatic),Month-to-month,No,0,2,Yes,24,15,29.01,No,Yes,Yes,No,No,0.395986,49.905484,0.338715,1,0,-1
